0,NaN,NaN
1,NaN,NaN
2,NaN,NaN
3,NaN,NaN
4,NaN,NaN
5,NaN,NaN
6,NaN,NaN
7,NaN,NaN
8,NaN,NaN
9,NaN,NaN
10,NaN,NaN
11,NaN,NaN
12,NaN,NaN
13,NaN,NaN
14,NaN,NaN
15,NaN,NaN
16,NaN,NaN
17,NaN,NaN
18,NaN,NaN
19,NaN,NaN
20,NaN,NaN
21,NaN,NaN
22,NaN,NaN
23,NaN,NaN
24,NaN,NaN
25,NaN,NaN
26,NaN,NaN
27,NaN,NaN
28,NaN,NaN
29,NaN,NaN
30,NaN,NaN
31,NaN,NaN
32,NaN,NaN
33,NaN,NaN
34,NaN,NaN
35,NaN,NaN
36,NaN,NaN
37,NaN,NaN
38,NaN,NaN
39,NaN,NaN
40,NaN,NaN
41,NaN,NaN
42,NaN,NaN
43,NaN,NaN
44,NaN,NaN
45,NaN,NaN
46,NaN,NaN
47,NaN,NaN
48,NaN,NaN
49,NaN,NaN
50,NaN,NaN
51,NaN,NaN
52,NaN,NaN
53,NaN,NaN
54,NaN,NaN
55,NaN,NaN
56,NaN,NaN
57,NaN,NaN
58,NaN,NaN
59,NaN,NaN
60,NaN,NaN
61,NaN,NaN
62,NaN,NaN
63,NaN,NaN
64,NaN,NaN
65,NaN,NaN
66,NaN,NaN
67,NaN,NaN
68,NaN,NaN
69,NaN,NaN
70,NaN,NaN
71,NaN,NaN
72,NaN,NaN
73,NaN,NaN
74,NaN,NaN
75,NaN,NaN
76,NaN,NaN
77,NaN,NaN
78,NaN,NaN
79,NaN,NaN
80,NaN,NaN
81,NaN,NaN
82,NaN,NaN
83,NaN,NaN
84,NaN,NaN
85,NaN,NaN
86,NaN,NaN
87,NaN,NaN
88,NaN,NaN
89,NaN,NaN
90,NaN,NaN
91,NaN,NaN
92,NaN,NaN
93,NaN,NaN
94,NaN,NaN
95,NaN,NaN
96,NaN,NaN
97,NaN,NaN
98,NaN,NaN
99,NaN,NaN
100,NaN,NaN
101,NaN,NaN
102,NaN,NaN
103,NaN,NaN
104,NaN,NaN
105,NaN,NaN
106,NaN,NaN
107,NaN,NaN
108,NaN,NaN
109,NaN,NaN
110,NaN,NaN
111,NaN,NaN
112,NaN,NaN
113,NaN,NaN
114,NaN,NaN
115,NaN,NaN
116,NaN,NaN
117,NaN,NaN
118,NaN,NaN
119,NaN,NaN
120,NaN,NaN
121,NaN,NaN
122,NaN,NaN
123,NaN,NaN
124,NaN,NaN
125,NaN,NaN
126,NaN,NaN
127,NaN,NaN
128,NaN,NaN
129,NaN,NaN
130,NaN,NaN
131,NaN,NaN
132,NaN,NaN
133,NaN,NaN
134,NaN,NaN
135,NaN,NaN
136,NaN,NaN
137,NaN,NaN
138,NaN,NaN
139,NaN,NaN
140,NaN,NaN
141,NaN,NaN
142,NaN,NaN
143,NaN,NaN
144,NaN,NaN
145,NaN,NaN
146,NaN,NaN
147,NaN,NaN
148,NaN,NaN
149,NaN,NaN
150,NaN,NaN
151,NaN,NaN
152,NaN,NaN
153,NaN,NaN
154,NaN,NaN
155,NaN,NaN
156,NaN,NaN
157,NaN,NaN
158,NaN,NaN
159,NaN,NaN
160,NaN,NaN
161,NaN,NaN
162,NaN,NaN
163,NaN,NaN
164,NaN,NaN
165,NaN,NaN
166,NaN,NaN
167,NaN,NaN
168,NaN,NaN
169,NaN,NaN
170,NaN,NaN
171,NaN,NaN
172,NaN,NaN
173,NaN,NaN
174,NaN,NaN
175,NaN,NaN
176,NaN,NaN
177,NaN,NaN
178,NaN,NaN
179,NaN,NaN
180,NaN,NaN
181,NaN,NaN
182,NaN,NaN
183,NaN,NaN
184,NaN,NaN
185,NaN,NaN
186,NaN,NaN
187,NaN,NaN
188,NaN,NaN
189,NaN,NaN
190,NaN,NaN
191,NaN,NaN
192,NaN,NaN
193,NaN,NaN
194,NaN,NaN
195,NaN,NaN
196,NaN,NaN
197,NaN,NaN
198,NaN,NaN
199,NaN,NaN
200,NaN,NaN
201,NaN,NaN
202,NaN,NaN
203,NaN,NaN
204,NaN,NaN
205,NaN,NaN
206,NaN,NaN
207,NaN,NaN
208,NaN,NaN
209,NaN,NaN
210,NaN,NaN
211,NaN,NaN
212,NaN,NaN
213,NaN,NaN
214,NaN,NaN
215,NaN,NaN
216,NaN,NaN
